Timestamp,datetime,symbol,high,low,open,close,volume,Date,Time,High,Low,Open,Close,TotalVolume
1537308480,2018-09-19 06:08:00,EOSUSDT,5.0689,5.0594,5.0632,5.0595,6864.49,2018-09-19,06:08:00,5.0689,5.0594,5.0632,5.0595,686449
1537308540,2018-09-19 06:09:00,EOSUSDT,5.0681,5.0648,5.0676,5.0674,5705.91,2018-09-19,06:09:00,5.0681,5.0648,5.0676,5.0674,570591
1537308600,2018-09-19 06:10:00,EOSUSDT,5.0689,5.0649,5.0681,5.0649,14155.22,2018-09-19,06:10:00,5.0689,5.0649,5.0681,5.0649,1415522
1537308660,2018-09-19 06:11:00,EOSUSDT,5.0688,5.0619,5.0669,5.0668,3185.73,2018-09-19,06:11:00,5.0688,5.0619,5.0669,5.0668,318573
1537308720,2018-09-19 06:12:00,EOSUSDT,5.085,5.0662,5.0662,5.0795,9508.97,2018-09-19,06:12:00,5.085,5.0662,5.0662,5.0795,950896
1537308780,2018-09-19 06:13:00,EOSUSDT,5.1028,5.0867,5.0867,5.0901,16619.25,2018-09-19,06:13:00,5.1028,5.0867,5.0867,5.0901,1661925
1537308840,2018-09-19 06:14:00,EOSUSDT,5.1017,5.0874,5.0884,5.0975,4602.01,2018-09-19,06:14:00,5.1017,5.0874,5.0884,5.0975,460201
1537308900,2018-09-19 06:15:00,EOSUSDT,5.1083,5.0851,5.0975,5.0898,27958.11,2018-09-19,06:15:00,5.1083,5.0851,5.0975,5.0898,2795811
1537308960,2018-09-19 06:16:00,EOSUSDT,5.0898,5.0727,5.0877,5.0766,15030.99,2018-09-19,06:16:00,5.0898,5.0727,5.0877,5.0766,1503099
1537309020,2018-09-19 06:17:00,EOSUSDT,5.0898,5.0775,5.0775,5.0898,23552.89,2018-09-19,06:17:00,5.0898,5.0775,5.0775,5.0898,2355289
1537309080,2018-09-19 06:18:00,EOSUSDT,5.0898,5.0795,5.0898,5.0832,6116.33,2018-09-19,06:18:00,5.0898,5.0795,5.0898,5.0832,611633
1537309140,2018-09-19 06:19:00,EOSUSDT,5.0999,5.0876,5.0876,5.0999,5180.09,2018-09-19,06:19:00,5.0999,5.0876,5.0876,5.0999,518009
1537309200,2018-09-19 06:20:00,EOSUSDT,5.1051,5.0956,5.1026,5.105,496.03,2018-09-19,06:20:00,5.1051,5.0956,5.1026,5.105,49603
1537309260,2018-09-19 06:21:00,EOSUSDT,5.1112,5.1055,5.1091,5.1112,7611.09,2018-09-19,06:21:00,5.1112,5.1055,5.1091,5.1112,761109
1537309320,2018-09-19 06:22:00,EOSUSDT,5.1184,5.1072,5.112,5.1184,2912.72,2018-09-19,06:22:00,5.1184,5.1072,5.112,5.1184,291272
1537309380,2018-09-19 06:23:00,EOSUSDT,5.13,5.12,5.12,5.13,7439.07,2018-09-19,06:23:00,5.13,5.12,5.12,5.13,743907
1537309440,2018-09-19 06:24:00,EOSUSDT,5.1366,5.1183,5.1255,5.1298,15322.27,2018-09-19,06:24:00,5.1366,5.1183,5.1255,5.1298,1532227
1537309500,2018-09-19 06:25:00,EOSUSDT,5.1313,5.0982,5.1298,5.1084,6070.69,2018-09-19,06:25:00,5.1313,5.0982,5.1298,5.1084,607069
1537309560,2018-09-19 06:26:00,EOSUSDT,5.1081,5.0883,5.1042,5.092,14077.25,2018-09-19,06:26:00,5.1081,5.0883,5.1042,5.092,1407725
1537309620,2018-09-19 06:27:00,EOSUSDT,5.1182,5.0989,5.0989,5.1089,2506.63,2018-09-19,06:27:00,5.1182,5.0989,5.0989,5.1089,250663
1537309680,2018-09-19 06:28:00,EOSUSDT,5.1144,5.0981,5.1144,5.0981,5813.84,2018-09-19,06:28:00,5.1144,5.0981,5.1144,5.0981,581384
1537309740,2018-09-19 06:29:00,EOSUSDT,5.1133,5.0987,5.0987,5.1133,736.38,2018-09-19,06:29:00,5.1133,5.0987,5.0987,5.1133,73638
1537309800,2018-09-19 06:30:00,EOSUSDT,5.118,5.1023,5.1153,5.1023,9292.78,2018-09-19,06:30:00,5.118,5.1023,5.1153,5.1023,929278
1537309860,2018-09-19 06:31:00,EOSUSDT,5.1197,5.1043,5.1043,5.1197,7944.34,2018-09-19,06:31:00,5.1197,5.1043,5.1043,5.1197,794434
1537309920,2018-09-19 06:32:00,EOSUSDT,5.12,5.1152,5.1163,5.1165,12579.69,2018-09-19,06:32:00,5.12,5.1152,5.1163,5.1165,1257969
1537309980,2018-09-19 06:33:00,EOSUSDT,5.118,5.1023,5.1123,5.118,7211.98,2018-09-19,06:33:00,5.118,5.1023,5.1123,5.118,721198
1537310040,2018-09-19 06:34:00,EOSUSDT,5.118,5.118,5.118,5.118,0.0,2018-09-19,06:34:00,5.118,5.118,5.118,5.118,0
1537310100,2018-09-19 06:35:00,EOSUSDT,5.1179,5.1071,5.1155,5.1071,3638.5,2018-09-19,06:35:00,5.1179,5.1071,5.1155,5.1071,363850
1537310160,2018-09-19 06:36:00,EOSUSDT,5.1104,5.1017,5.1102,5.1036,3957.88,2018-09-19,06:36:00,5.1104,5.1017,5.1102,5.1036,395788
1537310220,2018-09-19 06:37:00,EOSUSDT,5.1038,5.098,5.1001,5.102,3776.45,2018-09-19,06:37:00,5.1038,5.098,5.1001,5.102,377645
1537310280,2018-09-19 06:38:00,EOSUSDT,5.1118,5.1019,5.102,5.1118,2979.54,2018-09-19,06:38:00,5.1118,5.1019,5.102,5.1118,297954
1537310340,2018-09-19 06:39:00,EOSUSDT,5.1133,5.1083,5.1119,5.1083,5931.14,2018-09-19,06:39:00,5.1133,5.1083,5.1119,5.1083,593114
1537310400,2018-09-19 06:40:00,EOSUSDT,5.11,5.107,5.1077,5.1079,3085.3,2018-09-19,06:40:00,5.11,5.107,5.1077,5.1079,308530
1537310460,2018-09-19 06:41:00,EOSUSDT,5.1068,5.1002,5.1067,5.1034,489.7,2018-09-19,06:41:00,5.1068,5.1002,5.1067,5.1034,48970
1537310520,2018-09-19 06:42:00,EOSUSDT,5.109,5.0985,5.1022,5.109,11603.32,2018-09-19,06:42:00,5.109,5.0985,5.1022,5.109,1160332
1537310580,2018-09-19 06:43:00,EOSUSDT,5.1045,5.1019,5.1045,5.1019,55.82,2018-09-19,06:43:00,5.1045,5.1019,5.1045,5.1019,5582
1537310640,2018-09-19 06:44:00,EOSUSDT,5.1032,5.0985,5.1032,5.1029,4810.12,2018-09-19,06:44:00,5.1032,5.0985,5.1032,5.1029,481012
1537310700,2018-09-19 06:45:00,EOSUSDT,5.1075,5.1022,5.1022,5.1063,1070.82,2018-09-19,06:45:00,5.1075,5.1022,5.1022,5.1063,107082
1537310760,2018-09-19 06:46:00,EOSUSDT,5.1077,5.106,5.1077,5.106,1469.29,2018-09-19,06:46:00,5.1077,5.106,5.1077,5.106,146929
1537310820,2018-09-19 06:47:00,EOSUSDT,5.1201,5.1042,5.1042,5.1201,3287.61,2018-09-19,06:47:00,5.1201,5.1042,5.1042,5.1201,328761
1537310880,2018-09-19 06:48:00,EOSUSDT,5.1296,5.1192,5.1201,5.1296,3403.95,2018-09-19,06:48:00,5.1296,5.1192,5.1201,5.1296,340395
1537310940,2018-09-19 06:49:00,EOSUSDT,5.1295,5.1249,5.1264,5.125,2271.3,2018-09-19,06:49:00,5.1295,5.1249,5.1264,5.125,227130
1537311000,2018-09-19 06:50:00,EOSUSDT,5.1301,5.1246,5.1246,5.1294,5614.64,2018-09-19,06:50:00,5.1301,5.1246,5.1246,5.1294,561464
1537311060,2018-09-19 06:51:00,EOSUSDT,5.1295,5.128,5.1294,5.1284,8321.9,2018-09-19,06:51:00,5.1295,5.128,5.1294,5.1284,832190
1537311120,2018-09-19 06:52:00,EOSUSDT,5.13,5.1269,5.1295,5.1269,15322.19,2018-09-19,06:52:00,5.13,5.1269,5.1295,5.1269,1532219
1537311180,2018-09-19 06:53:00,EOSUSDT,5.1341,5.1273,5.13,5.1324,10116.43,2018-09-19,06:53:00,5.1341,5.1273,5.13,5.1324,1011643
1537311240,2018-09-19 06:54:00,EOSUSDT,5.1349,5.1308,5.1328,5.1349,10092.36,2018-09-19,06:54:00,5.1349,5.1308,5.1328,5.1349,1009236
1537311300,2018-09-19 06:55:00,EOSUSDT,5.1356,5.1276,5.1347,5.1313,6810.94,2018-09-19,06:55:00,5.1356,5.1276,5.1347,5.1313,681094
1537311360,2018-09-19 06:56:00,EOSUSDT,5.1314,5.1237,5.1313,5.1237,9156.3,2018-09-19,06:56:00,5.1314,5.1237,5.1313,5.1237,915629
1537311420,2018-09-19 06:57:00,EOSUSDT,5.1233,5.1176,5.1221,5.1199,2502.1,2018-09-19,06:57:00,5.1233,5.1176,5.1221,5.1199,250210
1537311480,2018-09-19 06:58:00,EOSUSDT,5.1197,5.1104,5.1197,5.1143,6675.23,2018-09-19,06:58:00,5.1197,5.1104,5.1197,5.1143,667523
1537311540,2018-09-19 06:59:00,EOSUSDT,5.1177,5.1123,5.1123,5.1174,5717.29,2018-09-19,06:59:00,5.1177,5.1123,5.1123,5.1174,571729
1537311600,2018-09-19 07:00:00,EOSUSDT,5.1211,5.1143,5.1157,5.1211,6337.64,2018-09-19,07:00:00,5.1211,5.1143,5.1157,5.1211,633764
1537311660,2018-09-19 07:01:00,EOSUSDT,5.1236,5.1126,5.1236,5.1126,2662.25,2018-09-19,07:01:00,5.1236,5.1126,5.1236,5.1126,266225
1537311720,2018-09-19 07:02:00,EOSUSDT,5.1169,5.1118,5.1169,5.1163,7794.59,2018-09-19,07:02:00,5.1169,5.1118,5.1169,5.1163,779459
1537311780,2018-09-19 07:03:00,EOSUSDT,5.1163,5.0909,5.1162,5.0963,6019.34,2018-09-19,07:03:00,5.1163,5.0909,5.1162,5.0963,601934
1537311840,2018-09-19 07:04:00,EOSUSDT,5.0965,5.09,5.0948,5.0901,5114.21,2018-09-19,07:04:00,5.0965,5.09,5.0948,5.0901,511421
1537311900,2018-09-19 07:05:00,EOSUSDT,5.0948,5.0864,5.0941,5.0903,12163.43,2018-09-19,07:05:00,5.0948,5.0864,5.0941,5.0903,1216343
1537311960,2018-09-19 07:06:00,EOSUSDT,5.0899,5.0788,5.0899,5.0799,23592.87,2018-09-19,07:06:00,5.0899,5.0788,5.0899,5.0799,2359287
1537312020,2018-09-19 07:07:00,EOSUSDT,5.08,5.0665,5.08,5.075,10833.05,2018-09-19,07:07:00,5.08,5.0665,5.08,5.075,1083305
1537312080,2018-09-19 07:08:00,EOSUSDT,5.0909,5.0792,5.0792,5.0909,8683.28,2018-09-19,07:08:00,5.0909,5.0792,5.0792,5.0909,868328
1537312140,2018-09-19 07:09:00,EOSUSDT,5.0965,5.0858,5.0903,5.0859,6229.92,2018-09-19,07:09:00,5.0965,5.0858,5.0903,5.0859,622992
1537312200,2018-09-19 07:10:00,EOSUSDT,5.0949,5.0859,5.0859,5.0949,4618.85,2018-09-19,07:10:00,5.0949,5.0859,5.0859,5.0949,461885
1537312260,2018-09-19 07:11:00,EOSUSDT,5.0949,5.078,5.0949,5.0838,3482.35,2018-09-19,07:11:00,5.0949,5.078,5.0949,5.0838,348235
1537312320,2018-09-19 07:12:00,EOSUSDT,5.0837,5.0804,5.0804,5.0819,8159.86,2018-09-19,07:12:00,5.0837,5.0804,5.0804,5.0819,815986
1537312380,2018-09-19 07:13:00,EOSUSDT,5.0839,5.0799,5.0803,5.0799,3772.59,2018-09-19,07:13:00,5.0839,5.0799,5.0803,5.0799,377259
1537312440,2018-09-19 07:14:00,EOSUSDT,5.0822,5.0744,5.0801,5.0744,5084.18,2018-09-19,07:14:00,5.0822,5.0744,5.0801,5.0744,508418
1537312500,2018-09-19 07:15:00,EOSUSDT,5.0807,5.0743,5.0807,5.0743,985.15,2018-09-19,07:15:00,5.0807,5.0743,5.0807,5.0743,98515
1537312560,2018-09-19 07:16:00,EOSUSDT,5.0808,5.0743,5.0744,5.0776,3128.82,2018-09-19,07:16:00,5.0808,5.0743,5.0744,5.0776,312882
1537312620,2018-09-19 07:17:00,EOSUSDT,5.0762,5.0609,5.0748,5.0609,3181.3,2018-09-19,07:17:00,5.0762,5.0609,5.0748,5.0609,318130
1537312680,2018-09-19 07:18:00,EOSUSDT,5.0726,5.06,5.0602,5.0726,1742.14,2018-09-19,07:18:00,5.0726,5.06,5.0602,5.0726,174214
1537312740,2018-09-19 07:19:00,EOSUSDT,5.0722,5.066,5.0722,5.066,2272.35,2018-09-19,07:19:00,5.0722,5.066,5.0722,5.066,227235
1537312800,2018-09-19 07:20:00,EOSUSDT,5.0673,5.0643,5.0673,5.0651,3984.07,2018-09-19,07:20:00,5.0673,5.0643,5.0673,5.0651,398407
1537312860,2018-09-19 07:21:00,EOSUSDT,5.0781,5.0602,5.0602,5.074,2873.91,2018-09-19,07:21:00,5.0781,5.0602,5.0602,5.074,287391
1537312920,2018-09-19 07:22:00,EOSUSDT,5.0838,5.0719,5.074,5.0838,3826.44,2018-09-19,07:22:00,5.0838,5.0719,5.074,5.0838,382644
1537312980,2018-09-19 07:23:00,EOSUSDT,5.0824,5.0774,5.0812,5.0774,3760.12,2018-09-19,07:23:00,5.0824,5.0774,5.0812,5.0774,376012
1537313040,2018-09-19 07:24:00,EOSUSDT,5.0824,5.0739,5.0775,5.0794,3049.76,2018-09-19,07:24:00,5.0824,5.0739,5.0775,5.0794,304976
1537313100,2018-09-19 07:25:00,EOSUSDT,5.0812,5.0773,5.0808,5.0812,2090.66,2018-09-19,07:25:00,5.0812,5.0773,5.0808,5.0812,209066
1537313160,2018-09-19 07:26:00,EOSUSDT,5.0815,5.0783,5.0783,5.0807,146.94,2018-09-19,07:26:00,5.0815,5.0783,5.0783,5.0807,14694
1537313220,2018-09-19 07:27:00,EOSUSDT,5.0899,5.0772,5.0799,5.0859,4326.16,2018-09-19,07:27:00,5.0899,5.0772,5.0799,5.0859,432616
1537313280,2018-09-19 07:28:00,EOSUSDT,5.0848,5.0784,5.0844,5.0784,845.17,2018-09-19,07:28:00,5.0848,5.0784,5.0844,5.0784,84517
1537313340,2018-09-19 07:29:00,EOSUSDT,5.0908,5.0809,5.0846,5.0845,2405.69,2018-09-19,07:29:00,5.0908,5.0809,5.0846,5.0845,240569
1537313400,2018-09-19 07:30:00,EOSUSDT,5.0827,5.0806,5.0827,5.0822,8511.48,2018-09-19,07:30:00,5.0827,5.0806,5.0827,5.0822,851148
1537313460,2018-09-19 07:31:00,EOSUSDT,5.0894,5.0806,5.0821,5.0841,4772.29,2018-09-19,07:31:00,5.0894,5.0806,5.0821,5.0841,477229
1537313520,2018-09-19 07:32:00,EOSUSDT,5.0851,5.079,5.0797,5.085,7881.77,2018-09-19,07:32:00,5.0851,5.079,5.0797,5.085,788177
1537313580,2018-09-19 07:33:00,EOSUSDT,5.085,5.082,5.0834,5.082,8490.09,2018-09-19,07:33:00,5.085,5.082,5.0834,5.082,849009
1537313640,2018-09-19 07:34:00,EOSUSDT,5.0889,5.0811,5.0829,5.0859,7584.97,2018-09-19,07:34:00,5.0889,5.0811,5.0829,5.0859,758497
1537313700,2018-09-19 07:35:00,EOSUSDT,5.0899,5.0847,5.0873,5.0892,8380.65,2018-09-19,07:35:00,5.0899,5.0847,5.0873,5.0892,838065
1537313760,2018-09-19 07:36:00,EOSUSDT,5.0861,5.082,5.0825,5.082,5207.24,2018-09-19,07:36:00,5.0861,5.082,5.0825,5.082,520724
1537313820,2018-09-19 07:37:00,EOSUSDT,5.0853,5.0783,5.0834,5.0795,3794.46,2018-09-19,07:37:00,5.0853,5.0783,5.0834,5.0795,379446
1537313880,2018-09-19 07:38:00,EOSUSDT,5.0908,5.0819,5.0819,5.0853,1000.83,2018-09-19,07:38:00,5.0908,5.0819,5.0819,5.0853,100083
1537313940,2018-09-19 07:39:00,EOSUSDT,5.0944,5.0881,5.0905,5.0944,785.02,2018-09-19,07:39:00,5.0944,5.0881,5.0905,5.0944,78502
1537314000,2018-09-19 07:40:00,EOSUSDT,5.0997,5.0915,5.0915,5.0996,3749.56,2018-09-19,07:40:00,5.0997,5.0915,5.0915,5.0996,374956
1537314060,2018-09-19 07:41:00,EOSUSDT,5.0993,5.0879,5.0993,5.0936,7191.96,2018-09-19,07:41:00,5.0993,5.0879,5.0993,5.0936,719196
1537314120,2018-09-19 07:42:00,EOSUSDT,5.0989,5.0918,5.0918,5.0988,5518.8,2018-09-19,07:42:00,5.0989,5.0918,5.0918,5.0988,551880
1537314180,2018-09-19 07:43:00,EOSUSDT,5.0968,5.0904,5.0946,5.0904,488.77,2018-09-19,07:43:00,5.0968,5.0904,5.0946,5.0904,48877
1537314240,2018-09-19 07:44:00,EOSUSDT,5.0958,5.0873,5.0905,5.0958,8825.74,2018-09-19,07:44:00,5.0958,5.0873,5.0905,5.0958,882574
1537314300,2018-09-19 07:45:00,EOSUSDT,5.0958,5.0893,5.0933,5.0928,2451.2,2018-09-19,07:45:00,5.0958,5.0893,5.0933,5.0928,245119
1537314360,2018-09-19 07:46:00,EOSUSDT,5.0906,5.0855,5.0879,5.0855,2473.38,2018-09-19,07:46:00,5.0906,5.0855,5.0879,5.0855,247338
1537314420,2018-09-19 07:47:00,EOSUSDT,5.0899,5.0879,5.0879,5.0899,3071.17,2018-09-19,07:47:00,5.0899,5.0879,5.0879,5.0899,307117
1537314480,2018-09-19 07:48:00,EOSUSDT,5.09,5.0863,5.0878,5.088,3628.2,2018-09-19,07:48:00,5.09,5.0863,5.0878,5.088,362820
1537314540,2018-09-19 07:49:00,EOSUSDT,5.0899,5.0857,5.0889,5.0897,10702.85,2018-09-19,07:49:00,5.0899,5.0857,5.0889,5.0897,1070285
1537314600,2018-09-19 07:50:00,EOSUSDT,5.0925,5.084,5.0897,5.0906,14151.02,2018-09-19,07:50:00,5.0925,5.084,5.0897,5.0906,1415102
1537314660,2018-09-19 07:51:00,EOSUSDT,5.095,5.0927,5.0948,5.0927,6320.56,2018-09-19,07:51:00,5.095,5.0927,5.0948,5.0927,632056
1537314720,2018-09-19 07:52:00,EOSUSDT,5.0943,5.0926,5.0927,5.0926,4123.61,2018-09-19,07:52:00,5.0943,5.0926,5.0927,5.0926,412360
1537314780,2018-09-19 07:53:00,EOSUSDT,5.0925,5.091,5.091,5.0925,1939.8,2018-09-19,07:53:00,5.0925,5.091,5.091,5.0925,193980
1537314840,2018-09-19 07:54:00,EOSUSDT,5.0963,5.0879,5.094,5.0879,510.03,2018-09-19,07:54:00,5.0963,5.0879,5.094,5.0879,51003
1537314900,2018-09-19 07:55:00,EOSUSDT,5.0916,5.0897,5.0897,5.0916,356.29,2018-09-19,07:55:00,5.0916,5.0897,5.0897,5.0916,35629
1537314960,2018-09-19 07:56:00,EOSUSDT,5.0917,5.0758,5.0897,5.0758,2662.72,2018-09-19,07:56:00,5.0917,5.0758,5.0897,5.0758,266272
1537315020,2018-09-19 07:57:00,EOSUSDT,5.0809,5.0701,5.0741,5.075,8859.76,2018-09-19,07:57:00,5.0809,5.0701,5.0741,5.075,885976
1537315080,2018-09-19 07:58:00,EOSUSDT,5.08,5.0666,5.0749,5.0778,5258.9,2018-09-19,07:58:00,5.08,5.0666,5.0749,5.0778,525890
1537315140,2018-09-19 07:59:00,EOSUSDT,5.0759,5.0428,5.0759,5.0565,21342.58,2018-09-19,07:59:00,5.0759,5.0428,5.0759,5.0565,2134258
1537315200,2018-09-19 08:00:00,EOSUSDT,5.0507,5.0331,5.0507,5.0397,11221.9,2018-09-19,08:00:00,5.0507,5.0331,5.0507,5.0397,1122190
1537315260,2018-09-19 08:01:00,EOSUSDT,5.0399,5.0166,5.0399,5.0246,16064.64,2018-09-19,08:01:00,5.0399,5.0166,5.0399,5.0246,1606464
1537315320,2018-09-19 08:02:00,EOSUSDT,5.04,5.0199,5.0241,5.04,3465.38,2018-09-19,08:02:00,5.04,5.0199,5.0241,5.04,346538
1537315380,2018-09-19 08:03:00,EOSUSDT,5.0409,5.0227,5.0409,5.026,16812.67,2018-09-19,08:03:00,5.0409,5.0227,5.0409,5.026,1681266
1537315440,2018-09-19 08:04:00,EOSUSDT,5.0708,5.0248,5.0324,5.0335,14576.14,2018-09-19,08:04:00,5.0708,5.0248,5.0324,5.0335,1457614
1537315500,2018-09-19 08:05:00,EOSUSDT,5.0462,5.0335,5.0335,5.0376,8160.2,2018-09-19,08:05:00,5.0462,5.0335,5.0335,5.0376,816020
1537315560,2018-09-19 08:06:00,EOSUSDT,5.0462,5.0343,5.0378,5.0402,5974.44,2018-09-19,08:06:00,5.0462,5.0343,5.0378,5.0402,597444
1537315620,2018-09-19 08:07:00,EOSUSDT,5.0473,5.0397,5.04,5.0473,4994.33,2018-09-19,08:07:00,5.0473,5.0397,5.04,5.0473,499433
1537315680,2018-09-19 08:08:00,EOSUSDT,5.0506,5.0399,5.0475,5.0453,2187.79,2018-09-19,08:08:00,5.0506,5.0399,5.0475,5.0453,218779
1537315740,2018-09-19 08:09:00,EOSUSDT,5.0555,5.047,5.047,5.0555,2547.52,2018-09-19,08:09:00,5.0555,5.047,5.047,5.0555,254752
1537315800,2018-09-19 08:10:00,EOSUSDT,5.0625,5.053,5.0556,5.053,4515.66,2018-09-19,08:10:00,5.0625,5.053,5.0556,5.053,451566
1537315860,2018-09-19 08:11:00,EOSUSDT,5.0536,5.0382,5.0536,5.0382,3067.67,2018-09-19,08:11:00,5.0536,5.0382,5.0536,5.0382,306767
1537315920,2018-09-19 08:12:00,EOSUSDT,5.0386,5.0264,5.0373,5.0264,1806.3,2018-09-19,08:12:00,5.0386,5.0264,5.0373,5.0264,180630
1537315980,2018-09-19 08:13:00,EOSUSDT,5.0338,5.0223,5.032,5.0338,3009.62,2018-09-19,08:13:00,5.0338,5.0223,5.032,5.0338,300962
1537316040,2018-09-19 08:14:00,EOSUSDT,5.0437,5.035,5.0358,5.0437,1999.26,2018-09-19,08:14:00,5.0437,5.035,5.0358,5.0437,199926
1537316100,2018-09-19 08:15:00,EOSUSDT,5.0362,5.027,5.0353,5.0313,1722.39,2018-09-19,08:15:00,5.0362,5.027,5.0353,5.0313,172239
1537316160,2018-09-19 08:16:00,EOSUSDT,5.035,5.0243,5.0307,5.032,6255.07,2018-09-19,08:16:00,5.035,5.0243,5.0307,5.032,625507
1537316220,2018-09-19 08:17:00,EOSUSDT,5.035,5.0229,5.0283,5.0306,10985.44,2018-09-19,08:17:00,5.035,5.0229,5.0283,5.0306,1098544
1537316280,2018-09-19 08:18:00,EOSUSDT,5.043,5.0308,5.0308,5.043,8457.29,2018-09-19,08:18:00,5.043,5.0308,5.0308,5.043,845729
1537316340,2018-09-19 08:19:00,EOSUSDT,5.0466,5.0356,5.0463,5.0356,2184.28,2018-09-19,08:19:00,5.0466,5.0356,5.0463,5.0356,218428
1537316400,2018-09-19 08:20:00,EOSUSDT,5.0429,5.0382,5.04,5.0429,3077.63,2018-09-19,08:20:00,5.0429,5.0382,5.04,5.0429,307763
1537316460,2018-09-19 08:21:00,EOSUSDT,5.0659,5.0363,5.0429,5.0581,17025.72,2018-09-19,08:21:00,5.0659,5.0363,5.0429,5.0581,1702572
1537316520,2018-09-19 08:22:00,EOSUSDT,5.0592,5.047,5.058,5.0552,1783.21,2018-09-19,08:22:00,5.0592,5.047,5.058,5.0552,178321
1537316580,2018-09-19 08:23:00,EOSUSDT,5.0533,5.0448,5.0522,5.0533,11591.03,2018-09-19,08:23:00,5.0533,5.0448,5.0522,5.0533,1159103
1537316640,2018-09-19 08:24:00,EOSUSDT,5.0556,5.0502,5.0502,5.0556,4272.97,2018-09-19,08:24:00,5.0556,5.0502,5.0502,5.0556,427297
1537316700,2018-09-19 08:25:00,EOSUSDT,5.0602,5.0509,5.058,5.0602,7446.1,2018-09-19,08:25:00,5.0602,5.0509,5.058,5.0602,744610
1537316760,2018-09-19 08:26:00,EOSUSDT,5.0545,5.051,5.0525,5.0544,3795.36,2018-09-19,08:26:00,5.0545,5.051,5.0525,5.0544,379536
1537316820,2018-09-19 08:27:00,EOSUSDT,5.0545,5.0506,5.0508,5.0544,17277.77,2018-09-19,08:27:00,5.0545,5.0506,5.0508,5.0544,1727777
1537316880,2018-09-19 08:28:00,EOSUSDT,5.0558,5.0524,5.0525,5.0557,7057.7,2018-09-19,08:28:00,5.0558,5.0524,5.0525,5.0557,705770
1537316940,2018-09-19 08:29:00,EOSUSDT,5.0597,5.0514,5.0578,5.0519,7874.98,2018-09-19,08:29:00,5.0597,5.0514,5.0578,5.0519,787498
1537317000,2018-09-19 08:30:00,EOSUSDT,5.0586,5.0432,5.0581,5.0432,3795.05,2018-09-19,08:30:00,5.0586,5.0432,5.0581,5.0432,379505
1537317060,2018-09-19 08:31:00,EOSUSDT,5.049,5.0452,5.047,5.0452,5038.73,2018-09-19,08:31:00,5.049,5.0452,5.047,5.0452,503872
1537317120,2018-09-19 08:32:00,EOSUSDT,5.0491,5.0469,5.0469,5.0489,2832.93,2018-09-19,08:32:00,5.0491,5.0469,5.0469,5.0489,283293
1537317180,2018-09-19 08:33:00,EOSUSDT,5.046,5.0409,5.046,5.0409,1168.84,2018-09-19,08:33:00,5.046,5.0409,5.046,5.0409,116883
1537317240,2018-09-19 08:34:00,EOSUSDT,5.0386,5.0318,5.0386,5.0365,8105.72,2018-09-19,08:34:00,5.0386,5.0318,5.0386,5.0365,810572
1537317300,2018-09-19 08:35:00,EOSUSDT,5.0454,5.0348,5.0399,5.0452,2041.76,2018-09-19,08:35:00,5.0454,5.0348,5.0399,5.0452,204176
1537317360,2018-09-19 08:36:00,EOSUSDT,5.0518,5.0415,5.0434,5.0476,3633.08,2018-09-19,08:36:00,5.0518,5.0415,5.0434,5.0476,363308
1537317420,2018-09-19 08:37:00,EOSUSDT,5.0504,5.047,5.0486,5.049,6762.46,2018-09-19,08:37:00,5.0504,5.047,5.0486,5.049,676246
1537317480,2018-09-19 08:38:00,EOSUSDT,5.0509,5.0469,5.047,5.0509,7574.45,2018-09-19,08:38:00,5.0509,5.0469,5.047,5.0509,757445
1537317540,2018-09-19 08:39:00,EOSUSDT,5.0509,5.0479,5.0498,5.0509,14845.17,2018-09-19,08:39:00,5.0509,5.0479,5.0498,5.0509,1484517
1537317600,2018-09-19 08:40:00,EOSUSDT,5.0566,5.049,5.049,5.0505,13016.42,2018-09-19,08:40:00,5.0566,5.049,5.049,5.0505,1301642
1537317660,2018-09-19 08:41:00,EOSUSDT,5.0546,5.0486,5.0505,5.0506,3717.96,2018-09-19,08:41:00,5.0546,5.0486,5.0505,5.0506,371796
1537317720,2018-09-19 08:42:00,EOSUSDT,5.053,5.0503,5.0526,5.0527,13408.58,2018-09-19,08:42:00,5.053,5.0503,5.0526,5.0527,1340858
1537317780,2018-09-19 08:43:00,EOSUSDT,5.0514,5.0462,5.0502,5.0475,3353.7,2018-09-19,08:43:00,5.0514,5.0462,5.0502,5.0475,335370
1537317840,2018-09-19 08:44:00,EOSUSDT,5.0481,5.0441,5.0481,5.0453,5081.19,2018-09-19,08:44:00,5.0481,5.0441,5.0481,5.0453,508118
1537317900,2018-09-19 08:45:00,EOSUSDT,5.0466,5.0417,5.0459,5.0417,7105.69,2018-09-19,08:45:00,5.0466,5.0417,5.0459,5.0417,710569
1537317960,2018-09-19 08:46:00,EOSUSDT,5.0441,5.0399,5.0436,5.041,8800.58,2018-09-19,08:46:00,5.0441,5.0399,5.0436,5.041,880058
1537318020,2018-09-19 08:47:00,EOSUSDT,5.0486,5.0313,5.0425,5.0351,11231.93,2018-09-19,08:47:00,5.0486,5.0313,5.0425,5.0351,1123193
1537318080,2018-09-19 08:48:00,EOSUSDT,5.038,5.0338,5.035,5.0356,3776.87,2018-09-19,08:48:00,5.038,5.0338,5.035,5.0356,377687
1537318140,2018-09-19 08:49:00,EOSUSDT,5.0356,5.025,5.0338,5.025,1384.4,2018-09-19,08:49:00,5.0356,5.025,5.0338,5.025,138440
